Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438810, 1506490, 1506490
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4108
("", "150.124.181.229", 0, 0, 0, 0, 0),641
("", "203.193.121.80", 0, 0, 0, 0, 0),580
("", "203.193.115.144", 0, 0, 0, 0, 0),519
("", "150.124.156.12", 0, 0, 0, 0, 0),439
("", "150.124.156.14", 0, 0, 0, 0, 0),360
("", "131.98.137.48", 0, 0, 0, 0, 0),272
("", "104.128.114.69", 0, 0, 0, 0, 0),170
("", "131.99.1.110", 0, 0, 0, 0, 0),131
("", "131.99.80.24", 0, 0, 0, 0, 0),105
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439270, 1713538, 69640558
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4276
("", "150.124.181.229", 0, 0, 0, 0, 0),556
("", "203.193.121.80", 0, 0, 0, 0, 0),545
("", "203.193.115.144", 0, 0, 0, 0, 0),504
("", "150.124.156.12", 0, 0, 0, 0, 0),441
("", "131.98.137.48", 0, 0, 0, 0, 0),249
("", "131.99.1.110", 0, 0, 0, 0, 0),132
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439269, 1, 69640559
Flow key,Count
No entries exceeded the threshold.
